stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5720AWA12047,,"Beechwood Drive",,51.428048718,-3.189371814,,,0,,,0
5310AWB30507,,"Belle Vue Park",,51.578832268,-2.997524986,,,0,,,0
5310AWB30506,,"Belle Vue Park",,51.578175191,-2.999718593,,,0,,,0
5720AWA12028,,Bendricks,,51.401282066,-3.244527313,,,0,,,0
5720AWA12027,,Bendricks,,51.401193851,-3.244366784,,,0,,,0
5310AWB31065,,"Berryhill Farm",,51.553069024,-3.056313616,,,0,,,0
5310AWB31066,,"Berryhill Farm",,51.552528099,-3.05746937,,,0,,,0
5710AWA10668,,"Berrymead Rd",,51.522419411,-3.175066033,,,0,,,0
5710AWA11775,,"Berthwin Street",,51.487664454,-3.198297089,,,0,,,0
5710AWA11776,,"Berthwin Street",,51.488073997,-3.198696712,,,0,,,0
5710AWA11280,,"Bessemer Road",,51.467058912,-3.199332353,,,0,,,0
5710AWA11580,,"Bessemer Road",,51.470572842,-3.197215638,,,0,,,0
5710AWM26284,,"Bessemer Road",,51.466932413,-3.199726089,,,0,,,0
5710AWA11774,,"Beverley Hotel",,51.485615473,-3.194657185,,,0,,,0
5710AWA11773,,"Beverley Hotel",,51.485265424,-3.193711891,,,0,,,0
5710AWA10087,,"Bideford Road",,51.516599812,-3.123883187,,,0,,,0
5710WDB25114,,"Bideford Road",,51.519178458,-3.119392223,,,0,,,0
5710AWA10856,,Birchgrove,,51.510580889,-3.199561274,,,0,,,0
5710AWA10854,,Birchgrove,,51.510776005,-3.199825785,,,0,,,0
5710AWA11078,,"Birchgrove Road",,51.510247636,-3.203126223,,,0,,,0
5710AWA11079,,"Birchgrove Road",,51.510159219,-3.202979793,,,0,,,0
5710AWA11394,,"Bishop Hannon Drive",,51.496592096,-3.257667149,,,0,,,0
5710AWA11332,,"Bishops Walk",,51.489308605,-3.227118411,,,0,,,0
5710AWA11241,,"Black Lion",,51.493759195,-3.220265961,,,0,,,0
5710AWA11242,,"Black Lion",,51.493664656,-3.219845695,,,0,,,0
5710AWA10840,,Blackweir,,51.493402686,-3.18932936,,,0,,,0
5710AWA10841,,Blackweir,,51.493614124,-3.189759807,,,0,,,0
5710WDB48454,,"Blaenclydach Street",,51.471033514,-3.184547625,,,0,,,0
5710AWA10633,,"Blenheim Road",,51.496786056,-3.156730642,,,0,,,0
5710AWA11227,,"Blethin Close",,51.504495752,-3.239110722,,,0,,,0
5710AWA10242,,"Blind Institute",,51.483416003,-3.168655187,,,0,,,0
5710AWA10095,,"Bluebell Drive",,51.527906056,-3.116925008,,,0,,,0
5710AWA10096,,"Bluebell Drive",,51.528447085,-3.116765262,,,0,,,0
5710AWA10074,,"Bluebell Inn",,51.525027404,-3.112328349,,,0,,,0
5710AWA10065,,"Bluebell Inn",,51.525998322,-3.111400626,,,0,,,0
5710AWA11299,,"Boncath Rd",,51.502557596,-3.219852669,,,0,,,0
5710AWA11155,,"Boncath Road",,51.502620071,-3.219033098,,,0,,,0
5710AWA10547,,"Boverton St",,51.499126808,-3.170937143,,,0,,,0
5710AWA11559,,"Bowling Green",,51.48417721,-3.240504028,,,0,,,0
5710AWA11560,,"Bowling Green",,51.484351816,-3.240148718,,,0,,,0
5710AWA10130,,"Brachdy Lane",,51.5020385,-3.129864115,,,0,,,0
5710AWA10129,,"Brachdy Lane",,51.501916359,-3.130408574,,,0,,,0
5710CBZ02501,,"Bracken Place",,51.498193797,-3.245768377,,,0,,,0
5710CBZ02502,,"Bracken Place",,51.498123107,-3.245651199,,,0,,,0
5720AWA12403,,"Bramble Rise",,51.442686985,-3.194745063,,,0,,,0
5720AWA12400,,"Bramble Rise",,51.442536361,-3.1945253,,,0,,,0
5720WDB48370,,"Brewers Fayre",,51.399264291,-3.276615606,,,0,,,0
5710AWA11249,,"Bridge Road",,51.499505909,-3.227075386,,,0,,,0
5710AWA11784,,"Brindley Road",,51.458462614,-3.197906239,,,0,,,0
5710AWA11785,,"Brindley Road",,51.458260725,-3.198303977,,,0,,,0
5710WDB25134,,Brodeg,,51.528090919,-3.297284847,,,0,,,0
5710WDB48415,,"Bromley Drive",,51.476889865,-3.240018281,,,0,,,0
5710AWA11595,,"Bromsgrove Street",,51.464734506,-3.186856222,,,0,,,0
5710AWA11594,,"Bromsgrove Street",,51.465178739,-3.187386001,,,0,,,0
5710AWA14484,,Bronllwyn,,51.5271537,-3.300717936,,,0,,,0
5710AWA10268,,"Bronwydd Avenue",,51.500033125,-3.161178136,,,0,,,0
5720AWA12730,,"Brooklands Terrace",,51.464150222,-3.27089698,,,0,,,0
5720WDB48417,,Brookside,,51.436877318,-3.20972856,,,0,,,0
5720WDB48418,,Brookside,,51.436796412,-3.209726422,,,0,,,0
5720AWA10022,,"Browns Corner",,51.412597695,-3.256827068,,,0,,,0
5720AWA10020,,"Browns Corner",,51.413177999,-3.257216856,,,0,,,0
5710AWA11688,,"Brunel Street",,51.477059844,-3.19066089,,,0,,,0
5310AWA10071,,"Bryn Hafren",,51.539424469,-3.089204947,,,0,,,0
5710AWA10143,,"Brynbala Way",,51.514940944,-3.111131421,,,0,,,0
5710AWA10144,,"Brynbala Way",,51.515229981,-3.11099434,,,0,,,0
5710AWA10322,,Brynfedw,,51.51561573,-3.152091516,,,0,,,0
5720AWA10746,,"Brynhill Golf Club",,51.419500578,-3.283651199,,,0,,,0
5720AWA10397,,Bryn-y-Don,,51.428552613,-3.218225582,,,0,,,0
5720AWA11703,,"Buckingham Place",,51.419072961,-3.289837645,,,0,,,0
5710AWA10340,,Bupa,,51.530347399,-3.141665578,,,0,,,0
5710AWA10342,,Bupa,,51.530408629,-3.140917458,,,0,,,0
5710AWA11228,,"Burne Jones Close",,51.502471876,-3.236620915,,,0,,,0
5710AWA11229,,"Burne Jones Close",,51.502330932,-3.236343353,,,0,,,0
5720WDB48389,,"Burnham Avenue",,51.405768445,-3.214600662,,,0,,,0
5710AWA11578,,"Bus Depot",,51.47254676,-3.199370326,,,0,,,0
5710AWA11579,,"Bus Depot",,51.472119222,-3.198998295,,,0,,,0
5710WDB48517,,"Bute Terrace Radisson Blu",,51.477480157,-3.17305044,,,0,,,0
5710WDB47540,,"Bute Terrace",,51.477530964,-3.17336465,,,0,,,0
5720AWA12043,,"Byrd Crescent",,51.424442852,-3.186717989,,,0,,,0
5720AWA11993,,"Byron Place",,51.438920773,-3.183971153,,,0,,,0
5720AWA10019,,"Cadoxton Royal",,51.414398306,-3.25578358,,,0,,,0
5720AWA10018,,"Cadoxton Royal",,51.414166276,-3.255619041,,,0,,,0
5710AWA11549,,"Cadvan Rd",,51.481533917,-3.257353581,,,0,,,0
5710AWA10211,,"Caeglas Rd",,51.504830014,-3.126649954,,,0,,,0
5710AWA10215,,"Caeglas Rd",,51.504620133,-3.126959885,,,0,,,0
5710AWA10214,,"Caeglas Road",,51.504426927,-3.126479648,,,0,,,0
5710AWA10477,,"Caer Cady Close",,51.512527642,-3.164320386,,,0,,,0
5710CBZ02496,,"Caer Graig",,51.524008183,-3.260209919,,,0,,,0
5710AWA11191,,"Caer Graig (Primary Sch)",,51.521812178,-3.26123032,,,0,,,0
5710AWA11029,,"Caer Wenallt North",,51.528116891,-3.227195899,,,0,,,0
5710AWA11028,,"Caer Wenallt North",,51.528778542,-3.226694719,,,0,,,0
5710AWA11039,,"Caer Wenallt South",,51.526153459,-3.22921888,,,0,,,0
5710AWA11038,,"Caer Wenallt South",,51.526658977,-3.229030683,,,0,,,0
5710AWA11480,,"Caerau Aldi",,51.480509811,-3.23782676,,,0,,,0
5710AWA10865,,"Caerphilly Crossroads",,51.524759593,-3.202341173,,,0,,,0
5710AWA10974,,"Caerphilly Road",,51.519573451,-3.199494909,,,0,,,0
5710AWA10973,,"Caerphilly Road",,51.519479135,-3.199045627,,,0,,,0
5710WDB48462,,"Caerphilly Road Aldi",,51.51763378,-3.201000482,,,0,,,0
5710CAA02619,,"Caerphilly Road Lidl",,51.519924173,-3.201248117,,,0,,,0
5710AWA11333,,"Caewel Road",,51.4910297,-3.22074042,,,0,,,0
5710AWA11317,,"Caewel Road",,51.491008016,-3.219583916,,,0,,,0
5710AWA10778,,"Cairnmuir Road",,51.487925249,-3.140366771,,,0,,,0
5710AWA10777,,"Cairnmuir Road",,51.488006362,-3.140578647,,,0,,,0
5720AWA11698,,"Cambourne Close",,51.416205096,-3.292230368,,,0,,,0
5710AWA11522,,"Cambria Road",,51.471497132,-3.261699307,,,0,,,0
5710AWA11637,,"Cambridge Street",,51.466630139,-3.179001833,,,0,,,0
5710AWA11371,,"Camellia Court",,51.500943194,-3.245123002,,,0,,,0
5710AWA10906,,"Camelot Way",,51.539432306,-3.205164765,,,0,,,0
5710AWA10905,,"Camelot Way",,51.539291142,-3.204901488,,,0,,,0
5710AWA10774,,"Cameron Street",,51.485619443,-3.147446565,,,0,,,0
5710WDB47952,,"Canal Street",,51.477574424,-3.175309733,,,0,,,0
5710AWA11519,,"Canaston Place",,51.472671405,-3.240983744,,,0,,,0
5710AWA11471,,"Canton Chapter Arts Centre",,51.481885196,-3.203315584,,,0,,,0
5710AWA11470,,"Canton Chapter Arts Centre",,51.481730798,-3.20316722,,,0,,,0
5710WDB48388,,"Capital Business Park",,51.502943701,-3.106603668,,,0,,,0
5710WDB48569,,"Capital Business Park",,51.502324236,-3.107453108,,,0,,,0
5710AWA11601,,"Cardiff Bay Asda",,51.457517971,-3.184682691,,,0,,,0
5710AWA11602,,"Cardiff Bay Asda",,51.4569192,-3.184095053,,,0,,,0
5710AWL26191,,"Cardiff Bridge",,51.480914694,-3.184712952,,,0,,,0
5710AWM26241,,"Cardiff Bridge KQ",,51.480917166,-3.184468202,,,0,,,0
5710WDB48561,,"Cardiff Bus Interchange",,51.47663743,-3.178179938,,,0,,,0
5710WDB48562,,"Cardiff Bus Interchange",,51.476746137,-3.178099943,,,0,,,0
5710WDB48560,,"Cardiff Bus Interchange",,51.476691079,-3.17821012,,,0,,,0
5710WDB48563,,"Cardiff Bus Interchange",,51.476556958,-3.178134666,,,0,,,0
5710WDB48557,,"Cardiff Bus Interchange",,51.476833755,-3.178328993,,,0,,,0
5710WDB48556,,"Cardiff Bus Interchange",,51.476905237,-3.178374034,,,0,,,0
5710WDB48555,,"Cardiff Bus Interchange",,51.476949751,-3.17841838,,,0,,,0
5710WDB48554,,"Cardiff Bus Interchange",,51.47699441,-3.178448331,,,0,,,0
5710WDB48553,,"Cardiff Bus Interchange",,51.477047913,-3.178492909,,,0,,,0
5710WDB48564,,"Cardiff Bus Interchange",,51.476485186,-3.178118417,,,0,,,0
5710WDB48552,,"Cardiff Bus Interchange",,51.4770627,-3.178506826,,,0,,,0
5710WDB48551,,"Cardiff Bus Interchange",,51.47713723,-3.17855281,,,0,,,0
5710WDB48559,,"Cardiff Bus Interchange",,51.476726314,-3.178283025,,,0,,,0
5710WDB48558,,"Cardiff Bus Interchange",,51.476770972,-3.178312975,,,0,,,0
5710WDB48460,,"Cardiff City Stadium",,51.472612619,-3.206123961,,,0,,,0
5710AWA10563,,"Cardiff High School",,51.516830729,-3.176435446,,,0,,,0
5710AWA10564,,"Cardiff High School",,51.516814773,-3.176233265,,,0,,,0
5710WDB21924,,"Cardiff Ice Rink",,51.449649929,-3.182018127,,,0,,,0
5710CAA02558,,"Cardiff Met Cyncoed",,51.510470198,-3.162336965,,,0,,,0
5710AWA11335,,"Cardiff Met Llandaff",,51.494828709,-3.212515692,,,0,,,0
5710AWA11334,,"Cardiff Road",,51.492164115,-3.216276552,,,0,,,0
5710AWA10469,,"Carisbrooke Way",,51.507052579,-3.160592935,,,0,,,0
5710WDB25414,,"Carisbrooke Way",,51.507134483,-3.160494153,,,0,,,0
5710AWA10123,,"Carpenters Arms",,51.507977081,-3.13318109,,,0,,,0
5710AWA10059,,"Carpenters Arms",,51.508064333,-3.133457033,,,0,,,0
5710AWA11377,,"Carter Place",,51.497560848,-3.23931157,,,0,,,0
5710WDB48538,,Cartref,,51.508651128,-3.173443656,,,0,,,0
5710AWA10057,,"Castle Avenue",,51.502211972,-3.138887491,,,0,,,0
5720AWA12039,,"Castle Avenue",,51.425160247,-3.180681211,,,0,,,0
5710AWA11351,,"Castle Hill Court (NE)",,51.485543341,-3.269129816,,,0,,,0
5710WDB23807,,"Castle Hill Court (SW)",,51.485338961,-3.269220492,,,0,,,0
5710WDB48531,,"Castle Street",,51.480954911,-3.182510666,,,0,,,0
5710AWA10209,,"Castlefield Centre",,51.507036428,-3.124411485,,,0,,,0
5310AWB31071,,"Castleton (Coach & Horses)",,51.545361378,-3.079223158,,,0,,,0
5310AWA10070,,"Castleton (Post Office)",,51.544284958,-3.079918721,,,0,,,0
5710AWA10972,,"Cathays High School",,51.497780232,-3.192576665,,,0,,,0
5710AWA11769,,"Cathedral Road",,51.482009429,-3.189378505,,,0,,,0
5710AWA11770,,"Cathedral Road",,51.482398395,-3.190036686,,,0,,,0
5720AWA12373,,"Cedar Way",,51.431997517,-3.191013623,,,0,,,0
5720AWA12375,,"Cedar Way",,51.433833079,-3.191780671,,,0,,,0
5710AWA10474,,"Cefn Coed Crescent",,51.508145536,-3.165534315,,,0,,,0
5710AWA10475,,"Cefn Coed Road",,51.508635698,-3.165071311,,,0,,,0
5720AWA12343,,"Cefn Mably",,51.431827864,-3.186463427,,,0,,,0
5720AWA12344,,"Cefn Mably",,51.432535606,-3.185834413,,,0,,,0
5720AWA11992,,"Ceiriog Close",,51.439012268,-3.183815255,,,0,,,0
5710AWA10850,,"Celtic Road",,51.506044555,-3.199351627,,,0,,,0
5310AWB31061,,"Celtic Way",,51.557211761,-3.039474936,,,0,,,0
5310AWB31062,,"Celtic Way",,51.557051732,-3.039269341,,,0,,,0
5710AWA10478,,"Celyn Avenue",,51.514276198,-3.163903816,,,0,,,0
5710AWA10479,,"Celyn Avenue",,51.514053317,-3.163710788,,,0,,,0
5710CAA02570,,"Celyn Avenue",,51.51664688,-3.173245637,,,0,,,0
5710CAA02569,,"Celyn Avenue",,51.516403386,-3.172417895,,,0,,,0
5710AWA10567,,"Celyn Avenue",,51.515895063,-3.175589858,,,0,,,0
5710AWA10148,,"Cemaes Crescent",,51.515029908,-3.10742983,,,0,,,0
5710AWA10149,,"Cemaes Way",,51.515045291,-3.106752863,,,0,,,0
5710AWA14487,,Cemetery,,51.530488296,-3.300034498,,,0,,,0
5710AWA10588,,"Cemetery Gates",,51.506593121,-3.183174428,,,0,,,0
5710AWA10589,,"Cemetery Gates",,51.506304745,-3.183112636,,,0,,,0
5710AWA10691,,Cenotaph,,51.539658068,-3.166829629,,,0,,,0
5710AWA10690,,Cenotaph,,51.539692162,-3.167017953,,,0,,,0
5710AWA11605,,"Channel View Flats",,51.458834415,-3.182543308,,,0,,,0
5710AWA11604,,"Channel View Road",,51.459788461,-3.183345257,,,0,,,0
5710AWA11603,,"Channel View Road (Beecher Ave.)",,51.460334503,-3.183589692,,,0,,,0
5710AWA11606,,"Channel View Turn",,51.457916032,-3.181771102,,,0,,,0
5710AWA11414,,"Chargot Rd",,51.486506165,-3.216471625,,,0,,,0
5710AWA11415,,"Chargot Rd",,51.486576437,-3.216631925,,,0,,,0
5710AWA11538,,"Charteris Green",,51.481706464,-3.243706031,,,0,,,0
5710AWA11557,,"Charteris Rd",,51.483717486,-3.244005585,,,0,,,0
5710AWA11558,,"Charteris Rd",,51.48362912,-3.243859162,,,0,,,0
5710AWA10686,,"Chartwell Drive",,51.535599992,-3.173415814,,,0,,,0
5710AWA10687,,"Chartwell Drive",,51.535757139,-3.172987312,,,0,,,0
5720AWA11879,,"Chaucer Road",,51.420769005,-3.274539775,,,0,,,0
5710AWA10088,,"Cheddar Crescent",,51.516887482,-3.123890269,,,0,,,0
5710WDB23369,,"Cherry Orchard Road",,51.544436014,-3.182216358,,,0,,,0
5710AWA11563,,"Cherrydale Road",,51.48418733,-3.23614052,,,0,,,0
5710AWA10528,,"Childrens Unit",,51.507587102,-3.188214885,,,0,,,0
5710WDB25400,,"Christ Church",,51.513873575,-3.251038376,,,0,,,0
5710AWA11213,,"Christ Church",,51.513274673,-3.250704921,,,0,,,0
5710AWA10915,,"Christ the King",,51.532678113,-3.190324075,,,0,,,0
5710AWA10693,,Church,,51.540746183,-3.167722647,,,0,,,0
5710AWA10692,,Church,,51.540775591,-3.167478265,,,0,,,0
5710AWA10924,,Church,,51.530232614,-3.18940971,,,0,,,0
5720AWA10011,,"Church Hill",,51.415567441,-3.252407479,,,0,,,0
5710AWA10926,,"Church Inn",,51.529075674,-3.189999442,,,0,,,0
5710AWA10925,,"Church Inn",,51.528884701,-3.190210701,,,0,,,0
5720AWA11981,,"Church Place South",,51.440993098,-3.167420706,,,0,,,0
5710AWA11257,,"Church Road",,51.509577405,-3.228122569,,,0,,,0
5710WDB48543,,"Church Road 2",,51.533867165,-3.122163189,,,0,,,0
5720AWA10418,,Churchfields,,51.419348039,-3.255401525,,,0,,,0
5710WDB47953,,"Churchill Way",,51.48068389,-3.171890304,,,0,,,0
5710WDB47954,,"Churchill Way",,51.480861955,-3.172067678,,,0,,,0
5710WDB47955,,"Churchill Way",,51.481040164,-3.172230657,,,0,,,0
5710CBX16390,,"Churchill Way",,51.481245053,-3.172423124,,,0,,,0
5710AWA11587,,"City Gardens",,51.46915581,-3.195090954,,,0,,,0
5710AWA10054,,"City Link",,51.492913335,-3.146376537,,,0,,,0
5710AWA10222,,"City Link",,51.493294858,-3.145060879,,,0,,,0
5710AWA11627,,"Clare Road",,51.473594587,-3.187446166,,,0,,,0
5710AWA11628,,"Clare Road",,51.474181679,-3.187187838,,,0,,,0
5710AWA11629,,"Clare Road",,51.474614636,-3.187055092,,,0,,,0
5710AWA10122,,"Claremont Crescent",,51.510638512,-3.128535024,,,0,,,0
5710AWA10260,,"Claude Hotel",,51.49352155,-3.161578887,,,0,,,0
5710AWA10254,,"Claude Hotel",,51.493711998,-3.162069028,,,0,,,0
5310AWB31059,,"Cleppa Park",,51.562033409,-3.03517046,,,0,,,0
5310AWB31058,,"Cleppa Park",,51.562486594,-3.034762387,,,0,,,0
5710AWA10089,,"Clevedon Court",,51.519236924,-3.12174295,,,0,,,0
5710AWA10090,,"Clevedon Court",,51.519012457,-3.121708608,,,0,,,0
5720AWA12338,,"Cliff Walk",,51.429697028,-3.170340497,,,0,,,0
5720AWA11983,,"Clive Crescent",,51.44006583,-3.168432991,,,0,,,0
5720AWA11982,,"Clive Crescent",,51.440267904,-3.168006508,,,0,,,0
5720AWA11985,,"Clive Place",,51.439622718,-3.170486333,,,0,,,0
5720AWA11984,,"Clive Place",,51.439558627,-3.169700559,,,0,,,0
5710AWA11443,,"Clive Rd",,51.485897854,-3.212696398,,,0,,,0
5710AWA11474,,"Clive Road",,51.482643013,-3.211803558,,,0,,,0
5710AWA11475,,"Clive Road",,51.482539068,-3.212290449,,,0,,,0
5710AWA11597,,"Clive Street",,51.46277205,-3.186186308,,,0,,,0
5710AWA11590,,"Clive Street",,51.467802914,-3.188418715,,,0,,,0
5710AWA11204,,"Clos Brynmellyn",,51.519669324,-3.262324162,,,0,,,0
5710AWA10348,,"Clos Cwm Du",,51.535005848,-3.144362948,,,0,,,0
5710AWA10347,,"Clos Cwm Du",,51.534645147,-3.143546507,,,0,,,0
5710AWA10188,,"Clos Gwlad-Yr-Haf",,51.51865966,-3.09529597,,,0,,,0
5710AWA11260,,"Clos Newydd",,51.511084937,-3.228179113,,,0,,,0
5710AWA11259,,"Clos Newydd",,51.510825602,-3.228042445,,,0,,,0
5710AWA11449,,"Coed Arhyd",,51.474448523,-3.274811751,,,0,,,0
5710AWA11193,,"Coed Y Llyn",,51.521518305,-3.263470742,,,0,,,0
5710AWA11192,,"Coed Y Llyn",,51.52154063,-3.263067775,,,0,,,0
5710AWA10324,,"Coed -Y-Gores",,51.517607813,-3.151594122,,,0,,,0
5710AWA10325,,"Coed -Y-Gores",,51.517574401,-3.151333857,,,0,,,0
5720AWA12395,,"Cogan Hotel",,51.443305535,-3.187854488,,,0,,,0
5720AWA12394,,"Cogan Hotel",,51.443403546,-3.187943366,,,0,,,0
5720AWA12326,,"Cogan Leisure Centre",,51.444363047,-3.186428612,,,0,,,0
5720AWA12325,,"Cogan Leisure Centre",,51.444938413,-3.187328481,,,0,,,0
5720AWA12396,,"Cogan Primary School",,51.442312392,-3.189138085,,,0,,,0
5720AWA12397,,"Cogan Primary School",,51.442078078,-3.189189552,,,0,,,0
5710AWA10233,,"Colchester Avenue",,51.497090042,-3.149593017,,,0,,,0
5710WDB25413,,"Colchester Avenue",,51.498886678,-3.157993977,,,0,,,0
5710AWA10232,,"Colchester Avenue (Howardian Close)",,51.497498709,-3.151015091,,,0,,,0
5710AWA10221,,"Colchester Avenue Bottom",,51.495872934,-3.142561317,,,0,,,0
5710AWA10055,,"Colchester Avenue Bottom",,51.496570125,-3.142528334,,,0,,,0
5710WDB25395,,"Colchester Avenue Top",,51.49955396,-3.160532061,,,0,,,0
5720AWA11891,,"Colcot Arms",,51.417835032,-3.283834628,,,0,,,0
5720AWA11890,,"Colcot Sports Centre",,51.416829157,-3.282900451,,,0,,,0
5710AWA10159,,"Coleford Drive",,51.521421855,-3.100961469,,,0,,,0
5710AWA11479,,"Colin Way",,51.482671377,-3.234083318,,,0,,,0
5720AWA11851,,"College Road",,51.407237475,-3.280992869,,,0,,,0
5720AWA11852,,"College Road",,51.407536219,-3.2815332,,,0,,,0
5710AWA11150,,"College Road",,51.509525601,-3.213856967,,,0,,,0
5710AWA11117,,"College Road RK",,51.486767801,-3.1838853,,,0,,,0
5710AWA11758,,"Collivaud Place",,51.475579228,-3.15712994,,,0,,,0
5710AWA11153,,"Colwinstone St",,51.504898886,-3.218661672,,,0,,,0
5710AWA10349,,"Community Centre",,51.536113123,-3.142386595,,,0,,,0
5710AWA10350,,"Community Centre",,51.536156667,-3.142531868,,,0,,,0
5710AWA10611,,"Companies House",,51.500544143,-3.187368653,,,0,,,0
5710AWA10610,,"Companies House",,51.50091864,-3.187680938,,,0,,,0
5710AWA11216,,"Comprehensive School",,51.511248161,-3.250173863,,,0,,,0
5710AWA10819,,"Constellation Street",,51.483147557,-3.158329643,,,0,,,0
5710AWA10818,,"Constellation Street",,51.483098198,-3.158774838,,,0,,,0
5710WDB23955,,"Conway Road",,51.485522422,-3.202878464,,,0,,,0
5710AWA12984,,"Copperfield Drive",,51.536972005,-3.190738905,,,0,,,0
5710AWM26315,,"Copperfield Drive",,51.537095663,-3.190958411,,,0,,,0
5710AWA11116,,"Corbett Road",,51.487620762,-3.1849012,,,0,,,0
5720AWA12353,,"Cornerswell Rd",,51.435357928,-3.188612173,,,0,,,0
5720AWA12352,,"Cornerswell Rd",,51.435374938,-3.187821357,,,0,,,0
5720AWA12361,,"Cornerswell Rd",,51.435016082,-3.187740115,,,0,,,0
5720WDB48394,,"Cornerswell Road",,51.435285188,-3.187804642,,,0,,,0
5710AWA11625,,"Cornwall Court",,51.471669323,-3.190203761,,,0,,,0
5710AWA10989,,"Coronation Road",,51.511777492,-3.202128973,,,0,,,0
5710AWA11658,,"Corporation Rd",,51.470646965,-3.185497931,,,0,,,0
5710AWA11373,,"Cosheston Close",,51.499411369,-3.244577011,,,0,,,0
5720AWA12011,,"Cosmeston Lakes",,51.417229761,-3.18063501,,,0,,,0
5720AWA12010,,"Cosmeston Lakes",,51.416913411,-3.180591481,,,0,,,0
5710AWA10091,,"Countisbury Avenue",,51.520434945,-3.120289992,,,0,,,0
5710AWA10092,,"Countisbury Avenue",,51.521745939,-3.119829945,,,0,,,0
5710AWA10800,,"Courtney Road",,51.482413442,-3.148863809,,,0,,,0
5710AWA11252,,"Cow & Snuffers",,51.502628293,-3.226006653,,,0,,,0
5710AWA11487,,"Cowbridge Road",,51.467152116,-3.268331429,,,0,,,0
5710AWA11489,,"Cowbridge Road",,51.467592233,-3.267753369,,,0,,,0
5720AWA12360,,Cowslip,,51.441760511,-3.195656134,,,0,,,0
5720AWA12398,,"Cowslip Drive",,51.441418995,-3.192107664,,,0,,,0
5720AWA12399,,"Cowslip Drive",,51.441465029,-3.192885838,,,0,,,0
5710AWA11687,,"Craddock St",,51.476884292,-3.190238731,,,0,,,0
5710AWA14481,,"Creigiau (Inn)",,51.524234477,-3.323741419,,,0,,,0
5710AWA14474,,"Creigiau Inn",,51.524487349,-3.324440661,,,0,,,0
5710AWA14475,,"Creigiau Inn",,51.524333071,-3.324565916,,,0,,,0
5710AWA10874,,Crematorium,,51.535447725,-3.206155271,,,0,,,0
5710AWA10873,,Crematorium,,51.53490673,-3.206299564,,,0,,,0
5710AWA10875,,"Crematorium Top",,51.538843351,-3.206475764,,,0,,,0
